group,target,threshold,horizon,exit_rule,days,total_pnl,min_day_pnl,positive_days,total_trades,win_pct,avg_pnl_per_trade,avg_hold,max_hold
ROBOT,ROBOT_IRONING,2.0,500,zero_cross,3,20530.0,1800.0,3,41,0.5365853658536586,500.7317073170732,499.5121951219512,500
SLEEP_POD,SLEEP_POD_LAMB_WOOL,1.5,500,fixed_horizon,3,20400.0,1190.0,3,22,0.7272727272727273,927.2727272727273,500.0,500
MICROCHIP,MICROCHIP_RECTANGLE,1.5,200,zero_cross,3,19830.0,5860.0,3,62,0.5645161290322581,319.83870967741933,194.01612903225808,200
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,200,fixed_horizon,3,19190.0,3400.0,3,28,0.6071428571428571,685.3571428571429,196.07142857142858,200
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,200,zero_cross,3,19190.0,3400.0,3,28,0.6071428571428571,685.3571428571429,196.07142857142858,200
ROBOT,ROBOT_IRONING,2.5,200,fixed_horizon,3,19180.0,550.0,3,80,0.4875,239.75,198.75,200
ROBOT,ROBOT_IRONING,2.5,200,zero_cross,3,19180.0,550.0,3,80,0.4875,239.75,198.75,200
SLEEP_POD,SLEEP_POD_LAMB_WOOL,1.5,200,fixed_horizon,3,18780.0,3960.0,3,47,0.6170212765957447,399.5744680851064,200.0,200
SLEEP_POD,SLEEP_POD_LAMB_WOOL,1.5,200,zero_cross,3,18780.0,3960.0,3,47,0.6170212765957447,399.5744680851064,200.0,200
MICROCHIP,MICROCHIP_RECTANGLE,1.5,200,fixed_horizon,3,18590.0,4620.0,3,62,0.5645161290322581,299.83870967741933,195.7741935483871,200
SLEEP_POD,SLEEP_POD_LAMB_WOOL,1.5,500,zero_cross,3,18490.0,1190.0,3,22,0.7272727272727273,840.4545454545455,492.6818181818182,500
ROBOT,ROBOT_IRONING,3.0,200,fixed_horizon,3,17250.0,1060.0,3,58,0.5517241379310345,297.41379310344826,198.98275862068965,200
ROBOT,ROBOT_IRONING,3.0,200,zero_cross,3,17250.0,1060.0,3,58,0.5517241379310345,297.41379310344826,198.98275862068965,200
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,100,fixed_horizon,3,16510.0,1330.0,3,97,0.5257731958762887,170.20618556701032,99.26804123711341,100
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,100,zero_cross,3,16510.0,1330.0,3,97,0.5257731958762887,170.20618556701032,99.26804123711341,100
ROBOT,ROBOT_IRONING,2.5,100,fixed_horizon,3,16440.0,350.0,3,152,0.5921052631578947,108.15789473684211,99.8157894736842,100
ROBOT,ROBOT_IRONING,2.5,100,zero_cross,3,16440.0,350.0,3,152,0.5921052631578947,108.15789473684211,99.8157894736842,100
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,200,fixed_horizon,3,16120.0,3880.0,3,48,0.5416666666666666,335.8333333333333,200.0,200
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,200,zero_cross,3,16120.0,3880.0,3,48,0.5416666666666666,335.8333333333333,200.0,200
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,500,fixed_horizon,3,16050.0,3410.0,3,29,0.5862068965517241,553.448275862069,500.0,500
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,500,zero_cross,3,16050.0,3410.0,3,29,0.5862068965517241,553.448275862069,500.0,500
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,500,fixed_horizon,3,15990.0,1410.0,3,36,0.5277777777777778,444.1666666666667,500.0,500
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,500,zero_cross,3,15990.0,1410.0,3,36,0.5277777777777778,444.1666666666667,500.0,500
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,500,fixed_horizon,3,15830.0,1640.0,3,36,0.5833333333333334,439.72222222222223,492.5833333333333,500
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,500,zero_cross,3,15790.0,1640.0,3,36,0.5833333333333334,438.6111111111111,491.5833333333333,500
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,200,fixed_horizon,3,14870.0,3080.0,3,84,0.5357142857142857,177.02380952380952,198.67857142857142,200
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,200,zero_cross,3,14870.0,3080.0,3,84,0.5357142857142857,177.02380952380952,198.67857142857142,200
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3.0,500,fixed_horizon,3,14540.0,4160.0,3,23,0.6521739130434783,632.1739130434783,500.0,500
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3.0,500,zero_cross,3,14540.0,4160.0,3,23,0.6521739130434783,632.1739130434783,500.0,500
UV_VISOR,UV_VISOR_MAGENTA,1.5,500,zero_cross,3,13800.0,330.0,3,36,0.5833333333333334,383.3333333333333,477.75,500
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,100,fixed_horizon,3,13610.0,900.0,3,53,0.6415094339622641,256.79245283018867,99.81132075471699,100
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,100,zero_cross,3,13610.0,900.0,3,53,0.6415094339622641,256.79245283018867,99.81132075471699,100
