group,target,threshold,horizon,exit_rule,train_days,train_total_pnl,train_min_day_pnl,train_positive_days,train_total_trades,train_win_pct,train_avg_pnl_per_trade,candidate_id,test_day,candidate_set,days,all_days_total_pnl,all_days_min_day_pnl,all_days_positive_days,all_days_total_trades,win_pct,avg_pnl_per_trade,avg_hold,max_hold
PANEL,PANEL_2X2,2.5,100,fixed_horizon,,9880.0,1070.0,2,114,0.543859649122807,86.66666666666667,PANEL|PANEL_2X2|thr=2.5|h=100|fixed_horizon,4,static12_top_per_group,3.0,11110.0,1070.0,3.0,191.0,0.5340314136125655,58.167539267015705,99.65968586387434,100.0
ROBOT,ROBOT_IRONING,2.5,500,fixed_horizon,,16420.0,2720.0,2,14,0.8571428571428571,1172.857142857143,ROBOT|ROBOT_IRONING|thr=2.5|h=500|fixed_horizon,4,static12_top_per_group,3.0,21210.0,2720.0,3.0,33.0,0.6363636363636364,642.7272727272727,498.5151515151515,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,500,zero_cross,,24240.0,9570.0,2,31,0.7419354838709677,781.9354838709677,SLEEP_POD|SLEEP_POD_POLYESTER|thr=1.5|h=500|zero_cross,4,static12_top_per_group,3.0,48350.0,9570.0,3.0,48.0,0.7708333333333334,1007.2916666666666,460.8541666666667,500.0
SNACKPACK,SNACKPACK_STRAWBERRY,2.0,500,zero_cross,,1150.0,450.0,2,32,0.53125,35.9375,SNACKPACK|SNACKPACK_STRAWBERRY|thr=2|h=500|zero_cross,4,static12_top_per_group,3.0,3640.0,450.0,3.0,36.0,0.5555555555555556,101.11111111111111,496.94444444444446,500.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,500,fixed_horizon,,17010.0,8260.0,2,22,0.5909090909090909,773.1818181818181,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2.5|h=500|fixed_horizon,4,static12_top_per_group,3.0,22300.0,5290.0,3.0,27.0,0.6296296296296297,825.925925925926,500.0,500.0
UV_VISOR,UV_VISOR_MAGENTA,1.5,500,fixed_horizon,,15910.0,4830.0,2,17,0.6470588235294118,935.8823529411765,UV_VISOR|UV_VISOR_MAGENTA|thr=1.5|h=500|fixed_horizon,4,static12_top_per_group,3.0,21230.0,4830.0,3.0,36.0,0.5833333333333334,589.7222222222222,498.44444444444446,500.0
MICROCHIP,MICROCHIP_RECTANGLE,1.5,500,zero_cross,,22660.0,11090.0,2,20,0.6,1133.0,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=500|zero_cross,4,static12_top3_overall,3.0,34250.0,11090.0,3.0,33.0,0.6060606060606061,1037.878787878788,410.969696969697,500.0
MICROCHIP,MICROCHIP_RECTANGLE,1.5,500,fixed_horizon,,21590.0,10020.0,2,20,0.6,1079.5,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=500|fixed_horizon,4,static12_top3_overall,3.0,33740.0,10020.0,3.0,33.0,0.6060606060606061,1022.4242424242424,471.3636363636364,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,500,zero_cross,,24240.0,9570.0,2,31,0.7419354838709677,781.9354838709677,SLEEP_POD|SLEEP_POD_POLYESTER|thr=1.5|h=500|zero_cross,4,static12_top3_overall,3.0,48350.0,9570.0,3.0,48.0,0.7708333333333334,1007.2916666666666,460.8541666666667,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,2.0,100,fixed_horizon,,9260.0,2280.0,2,112,0.5625,82.67857142857143,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2|h=100|fixed_horizon,4,static12_fast_horizon_le_100,3.0,21200.0,2280.0,3.0,157.0,0.5987261146496815,135.03184713375796,100.0,100.0
SLEEP_POD,SLEEP_POD_POLYESTER,2.0,100,zero_cross,,9260.0,2280.0,2,112,0.5625,82.67857142857143,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2|h=100|zero_cross,4,static12_fast_horizon_le_100,3.0,21200.0,2280.0,3.0,157.0,0.5987261146496815,135.03184713375796,100.0,100.0
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,100,fixed_horizon,,9020.0,1890.0,2,83,0.5421686746987951,108.67469879518072,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=100|fixed_horizon,4,static12_fast_horizon_le_100,3.0,12000.0,1890.0,3.0,91.0,0.5494505494505495,131.86813186813183,100.0,100.0
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,100,zero_cross,,9020.0,1890.0,2,83,0.5421686746987951,108.67469879518072,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=100|zero_cross,4,static12_fast_horizon_le_100,3.0,12000.0,1890.0,3.0,91.0,0.5494505494505495,131.86813186813183,100.0,100.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,100,fixed_horizon,,4740.0,1830.0,2,119,0.5378151260504201,39.831932773109244,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=100|fixed_horizon,4,static12_fast_horizon_le_100,3.0,7990.0,1830.0,3.0,160.0,0.51875,49.9375,99.93125,100.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,100,zero_cross,,4740.0,1830.0,2,119,0.5378151260504201,39.831932773109244,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=100|zero_cross,4,static12_fast_horizon_le_100,3.0,7990.0,1830.0,3.0,160.0,0.51875,49.9375,99.93125,100.0
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,100,fixed_horizon,,9590.0,1660.0,2,133,0.5488721804511278,72.10526315789474,SLEEP_POD|SLEEP_POD_POLYESTER|thr=1.5|h=100|fixed_horizon,4,static12_fast_horizon_le_100,3.0,25470.0,1660.0,3.0,194.0,0.5618556701030928,131.28865979381445,99.94845360824742,100.0
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,100,zero_cross,,9590.0,1660.0,2,133,0.5488721804511278,72.10526315789474,SLEEP_POD|SLEEP_POD_POLYESTER|thr=1.5|h=100|zero_cross,4,static12_fast_horizon_le_100,3.0,25470.0,1660.0,3.0,194.0,0.5618556701030928,131.28865979381445,99.94845360824742,100.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,100,fixed_horizon,,4120.0,1660.0,2,99,0.5555555555555556,41.61616161616162,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2.5|h=100|fixed_horizon,4,static12_fast_horizon_le_100,3.0,9460.0,1660.0,3.0,117.0,0.5641025641025641,80.85470085470085,100.0,100.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,100,zero_cross,,4120.0,1660.0,2,99,0.5555555555555556,41.61616161616162,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2.5|h=100|zero_cross,4,static12_fast_horizon_le_100,3.0,9460.0,1660.0,3.0,117.0,0.5641025641025641,80.85470085470085,100.0,100.0
ROBOT,ROBOT_IRONING,3.0,100,fixed_horizon,,10510.0,1600.0,2,32,0.625,328.4375,ROBOT|ROBOT_IRONING|thr=3|h=100|fixed_horizon,4,static12_fast_horizon_le_100,3.0,13210.0,1600.0,3.0,108.0,0.5462962962962963,122.3148148148148,99.24074074074076,100.0
ROBOT,ROBOT_IRONING,3.0,100,zero_cross,,10510.0,1600.0,2,32,0.625,328.4375,ROBOT|ROBOT_IRONING|thr=3|h=100|zero_cross,4,static12_fast_horizon_le_100,3.0,13210.0,1600.0,3.0,108.0,0.5462962962962963,122.3148148148148,99.24074074074076,100.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,100,fixed_horizon,,15180.0,4040.0,2,78,0.5641025641025641,194.6153846153846,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=100|fixed_horizon,4,static12_fast_horizon_le_100,3.0,16510.0,1330.0,3.0,97.0,0.5257731958762887,170.20618556701032,99.2680412371134,100.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,100,zero_cross,,15180.0,4040.0,2,78,0.5641025641025641,194.6153846153846,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=100|zero_cross,4,static12_fast_horizon_le_100,3.0,16510.0,1330.0,3.0,97.0,0.5257731958762887,170.20618556701032,99.2680412371134,100.0
PANEL,PANEL_2X2,2.5,100,fixed_horizon,,9880.0,1070.0,2,114,0.543859649122807,86.66666666666667,PANEL|PANEL_2X2|thr=2.5|h=100|fixed_horizon,4,static12_fast_horizon_le_100,3.0,11110.0,1070.0,3.0,191.0,0.5340314136125655,58.167539267015705,99.65968586387434,100.0
PANEL,PANEL_2X2,2.5,100,zero_cross,,9880.0,1070.0,2,114,0.543859649122807,86.66666666666667,PANEL|PANEL_2X2|thr=2.5|h=100|zero_cross,4,static12_fast_horizon_le_100,3.0,11110.0,1070.0,3.0,191.0,0.5340314136125655,58.167539267015705,99.65968586387434,100.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,100,fixed_horizon,,10590.0,900.0,2,48,0.625,220.625,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2.5|h=100|fixed_horizon,4,static12_fast_horizon_le_100,3.0,13610.0,900.0,3.0,53.0,0.6415094339622641,256.79245283018867,99.811320754717,100.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,100,zero_cross,,10590.0,900.0,2,48,0.625,220.625,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2.5|h=100|zero_cross,4,static12_fast_horizon_le_100,3.0,13610.0,900.0,3.0,53.0,0.6415094339622641,256.79245283018867,99.811320754717,100.0
SLEEP_POD,SLEEP_POD_POLYESTER,2.5,50,fixed_horizon,,1120.0,500.0,2,184,0.5217391304347826,6.086956521739131,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2.5|h=50|fixed_horizon,4,static12_fast_horizon_le_100,3.0,10620.0,500.0,3.0,227.0,0.5330396475770925,46.784140969163,50.0,50.0
SLEEP_POD,SLEEP_POD_POLYESTER,2.5,50,zero_cross,,1120.0,500.0,2,184,0.5217391304347826,6.086956521739131,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2.5|h=50|zero_cross,4,static12_fast_horizon_le_100,3.0,10620.0,500.0,3.0,227.0,0.5330396475770925,46.784140969163,50.0,50.0
ROBOT,ROBOT_IRONING,2.5,100,fixed_horizon,,16090.0,3370.0,2,58,0.6551724137931034,277.41379310344826,ROBOT|ROBOT_IRONING|thr=2.5|h=100|fixed_horizon,4,static12_fast_horizon_le_100,3.0,16440.0,350.0,3.0,152.0,0.5921052631578947,108.15789473684212,99.8157894736842,100.0
ROBOT,ROBOT_IRONING,2.5,100,zero_cross,,16090.0,3370.0,2,58,0.6551724137931034,277.41379310344826,ROBOT|ROBOT_IRONING|thr=2.5|h=100|zero_cross,4,static12_fast_horizon_le_100,3.0,16440.0,350.0,3.0,152.0,0.5921052631578947,108.15789473684212,99.8157894736842,100.0
MICROCHIP,MICROCHIP_RECTANGLE,1.5,100,fixed_horizon,,9060.0,4130.0,2,58,0.5689655172413793,156.20689655172413,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=100|fixed_horizon,4,static12_fast_horizon_le_100,3.0,9190.0,130.0,3.0,105.0,0.5333333333333333,87.52380952380952,99.4095238095238,100.0
MICROCHIP,MICROCHIP_RECTANGLE,1.5,100,zero_cross,,9060.0,4130.0,2,58,0.5689655172413793,156.20689655172413,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=100|zero_cross,4,static12_fast_horizon_le_100,3.0,9190.0,130.0,3.0,105.0,0.5333333333333333,87.52380952380952,99.4095238095238,100.0
ROBOT,ROBOT_DISHES,2.5,100,fixed_horizon,,3550.0,110.0,2,46,0.5,77.17391304347827,ROBOT|ROBOT_DISHES|thr=2.5|h=100|fixed_horizon,4,static12_fast_horizon_le_100,3.0,7110.0,110.0,3.0,77.0,0.4545454545454545,92.33766233766234,98.8181818181818,100.0
ROBOT,ROBOT_DISHES,2.5,100,zero_cross,,3550.0,110.0,2,46,0.5,77.17391304347827,ROBOT|ROBOT_DISHES|thr=2.5|h=100|zero_cross,4,static12_fast_horizon_le_100,3.0,7110.0,110.0,3.0,77.0,0.4545454545454545,92.33766233766234,98.8181818181818,100.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.5,100,fixed_horizon,,2360.0,410.0,2,65,0.49230769230769234,36.30769230769231,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2.5|h=100|fixed_horizon,4,static12_fast_horizon_le_100,3.0,2370.0,10.0,3.0,130.0,0.5230769230769231,18.23076923076923,100.0,100.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.5,100,zero_cross,,2360.0,410.0,2,65,0.49230769230769234,36.30769230769231,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2.5|h=100|zero_cross,4,static12_fast_horizon_le_100,3.0,2370.0,10.0,3.0,130.0,0.5230769230769231,18.23076923076923,100.0,100.0
MICROCHIP,MICROCHIP_RECTANGLE,1.5,500,zero_cross,,22660.0,11090.0,2,20,0.6,1133.0,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=500|zero_cross,4,static12_long_horizon_500,3.0,34250.0,11090.0,3.0,33.0,0.6060606060606061,1037.878787878788,410.969696969697,500.0
MICROCHIP,MICROCHIP_RECTANGLE,1.5,500,fixed_horizon,,21590.0,10020.0,2,20,0.6,1079.5,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,33740.0,10020.0,3.0,33.0,0.6060606060606061,1022.4242424242424,471.3636363636364,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,500,zero_cross,,24240.0,9570.0,2,31,0.7419354838709677,781.9354838709677,SLEEP_POD|SLEEP_POD_POLYESTER|thr=1.5|h=500|zero_cross,4,static12_long_horizon_500,3.0,48350.0,9570.0,3.0,48.0,0.7708333333333334,1007.2916666666666,460.8541666666667,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,2.0,500,fixed_horizon,,18880.0,6970.0,2,25,0.72,755.2,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,35000.0,6970.0,3.0,37.0,0.7297297297297297,945.945945945946,483.27027027027026,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,2.0,500,zero_cross,,18880.0,6970.0,2,25,0.72,755.2,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2|h=500|zero_cross,4,static12_long_horizon_500,3.0,34590.0,6970.0,3.0,37.0,0.7297297297297297,934.8648648648648,482.8378378378378,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,500,fixed_horizon,,20890.0,6220.0,2,31,0.7096774193548387,673.8709677419355,SLEEP_POD|SLEEP_POD_POLYESTER|thr=1.5|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,38580.0,6220.0,3.0,47.0,0.7446808510638298,820.8510638297872,485.74468085106383,500.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,500,fixed_horizon,,17010.0,8260.0,2,22,0.5909090909090909,773.1818181818181,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2.5|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,22300.0,5290.0,3.0,27.0,0.6296296296296297,825.925925925926,500.0,500.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,500,zero_cross,,17010.0,8260.0,2,22,0.5909090909090909,773.1818181818181,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2.5|h=500|zero_cross,4,static12_long_horizon_500,3.0,22300.0,5290.0,3.0,27.0,0.6296296296296297,825.925925925926,500.0,500.0
UV_VISOR,UV_VISOR_MAGENTA,1.5,500,fixed_horizon,,15910.0,4830.0,2,17,0.6470588235294118,935.8823529411765,UV_VISOR|UV_VISOR_MAGENTA|thr=1.5|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,21230.0,4830.0,3.0,36.0,0.5833333333333334,589.7222222222222,498.44444444444446,500.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,500,fixed_horizon,,31710.0,10390.0,2,20,0.75,1585.5,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,36400.0,4690.0,3.0,26.0,0.7692307692307693,1400.0,486.0769230769231,500.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,500,zero_cross,,30680.0,10390.0,2,20,0.75,1534.0,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=500|zero_cross,4,static12_long_horizon_500,3.0,35370.0,4690.0,3.0,26.0,0.7692307692307693,1360.3846153846157,484.5769230769231,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,2.5,500,zero_cross,,20020.0,4340.0,2,22,0.6363636363636364,910.0,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2.5|h=500|zero_cross,4,static12_long_horizon_500,3.0,35000.0,4340.0,3.0,32.0,0.6875,1093.75,490.96875,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,2.5,500,fixed_horizon,,20020.0,4340.0,2,22,0.6363636363636364,910.0,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2.5|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,34870.0,4340.0,3.0,32.0,0.6875,1089.6875,491.9375,500.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3.0,500,fixed_horizon,,10380.0,4430.0,2,10,0.8,1038.0,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=3|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,14540.0,4160.0,3.0,23.0,0.6521739130434783,632.1739130434783,500.0,500.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3.0,500,zero_cross,,10380.0,4430.0,2,10,0.8,1038.0,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=3|h=500|zero_cross,4,static12_long_horizon_500,3.0,14540.0,4160.0,3.0,23.0,0.6521739130434783,632.1739130434783,500.0,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,500,fixed_horizon,,17560.0,3810.0,2,19,0.631578947368421,924.2105263157895,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,26950.0,3810.0,3.0,23.0,0.6521739130434783,1171.7391304347825,500.0,500.0
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,500,zero_cross,,17560.0,3810.0,2,19,0.631578947368421,924.2105263157895,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=500|zero_cross,4,static12_long_horizon_500,3.0,26950.0,3810.0,3.0,23.0,0.6521739130434783,1171.7391304347825,500.0,500.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,500,fixed_horizon,,11670.0,3410.0,2,22,0.5454545454545454,530.4545454545455,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,16050.0,3410.0,3.0,29.0,0.5862068965517241,553.448275862069,500.0,500.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,500,zero_cross,,11670.0,3410.0,2,22,0.5454545454545454,530.4545454545455,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2|h=500|zero_cross,4,static12_long_horizon_500,3.0,16050.0,3410.0,3.0,29.0,0.5862068965517241,553.448275862069,500.0,500.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,500,zero_cross,,30330.0,6250.0,2,29,0.5862068965517241,1045.8620689655172,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=1.5|h=500|zero_cross,4,static12_long_horizon_500,3.0,33650.0,3320.0,3.0,41.0,0.5853658536585366,820.7317073170732,489.7317073170732,500.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,500,fixed_horizon,,29920.0,6250.0,2,29,0.5862068965517241,1031.7241379310344,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=1.5|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,33240.0,3320.0,3.0,41.0,0.5853658536585366,810.7317073170732,493.6341463414634,500.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.5,500,fixed_horizon,,9460.0,3100.0,2,16,0.625,591.25,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2.5|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,13180.0,3100.0,3.0,30.0,0.6,439.3333333333333,500.0,500.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.5,500,zero_cross,,9460.0,3100.0,2,16,0.625,591.25,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=2.5|h=500|zero_cross,4,static12_long_horizon_500,3.0,13180.0,3100.0,3.0,30.0,0.6,439.3333333333333,500.0,500.0
ROBOT,ROBOT_IRONING,2.5,500,fixed_horizon,,16420.0,2720.0,2,14,0.8571428571428571,1172.857142857143,ROBOT|ROBOT_IRONING|thr=2.5|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,21210.0,2720.0,3.0,33.0,0.6363636363636364,642.7272727272727,498.5151515151515,500.0
ROBOT,ROBOT_IRONING,2.5,500,zero_cross,,16420.0,2720.0,2,14,0.8571428571428571,1172.857142857143,ROBOT|ROBOT_IRONING|thr=2.5|h=500|zero_cross,4,static12_long_horizon_500,3.0,21210.0,2720.0,3.0,33.0,0.6363636363636364,642.7272727272727,498.5151515151515,500.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,3.0,500,fixed_horizon,,4600.0,2140.0,2,4,0.75,1150.0,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=3|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,6930.0,2140.0,3.0,23.0,0.5217391304347826,301.30434782608694,479.0869565217391,500.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,3.0,500,zero_cross,,4600.0,2140.0,2,4,0.75,1150.0,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=3|h=500|zero_cross,4,static12_long_horizon_500,3.0,6930.0,2140.0,3.0,23.0,0.5217391304347826,301.30434782608694,479.0869565217391,500.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,3.0,500,fixed_horizon,,10900.0,2760.0,2,20,0.6,545.0,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=3|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,13000.0,2100.0,3.0,22.0,0.5909090909090909,590.9090909090909,500.0,500.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,3.0,500,zero_cross,,10900.0,2760.0,2,20,0.6,545.0,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=3|h=500|zero_cross,4,static12_long_horizon_500,3.0,13000.0,2100.0,3.0,22.0,0.5909090909090909,590.9090909090909,500.0,500.0
SLEEP_POD,SLEEP_POD_SUEDE,2.5,500,fixed_horizon,,20180.0,7940.0,2,30,0.5666666666666667,672.6666666666666,SLEEP_POD|SLEEP_POD_SUEDE|thr=2.5|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,22240.0,2060.0,3.0,34.0,0.5882352941176471,654.1176470588235,493.2941176470589,500.0
SLEEP_POD,SLEEP_POD_SUEDE,2.5,500,zero_cross,,20180.0,7940.0,2,30,0.5666666666666667,672.6666666666666,SLEEP_POD|SLEEP_POD_SUEDE|thr=2.5|h=500|zero_cross,4,static12_long_horizon_500,3.0,22240.0,2060.0,3.0,34.0,0.5882352941176471,654.1176470588235,493.2941176470589,500.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,1.5,500,fixed_horizon,,8500.0,3860.0,2,34,0.5,250.0,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=1.5|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,10540.0,2040.0,3.0,52.0,0.5,202.69230769230768,485.78846153846155,500.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,1.5,500,zero_cross,,8500.0,3860.0,2,34,0.5,250.0,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=1.5|h=500|zero_cross,4,static12_long_horizon_500,3.0,10540.0,2040.0,3.0,52.0,0.5,202.69230769230768,485.78846153846155,500.0
ROBOT,ROBOT_IRONING,1.5,500,zero_cross,,24120.0,3600.0,2,26,0.7307692307692307,927.6923076923077,ROBOT|ROBOT_IRONING|thr=1.5|h=500|zero_cross,4,static12_long_horizon_500,3.0,25920.0,1800.0,3.0,46.0,0.5869565217391305,563.4782608695652,491.9130434782609,500.0
ROBOT,ROBOT_IRONING,1.5,500,fixed_horizon,,23620.0,3600.0,2,26,0.7307692307692307,908.4615384615385,ROBOT|ROBOT_IRONING|thr=1.5|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,25420.0,1800.0,3.0,46.0,0.5869565217391305,552.6086956521739,499.5652173913044,500.0
ROBOT,ROBOT_IRONING,2.0,500,fixed_horizon,,18730.0,2940.0,2,21,0.6666666666666666,891.9047619047619,ROBOT|ROBOT_IRONING|thr=2|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,20530.0,1800.0,3.0,41.0,0.5365853658536586,500.7317073170732,499.5121951219512,500.0
ROBOT,ROBOT_IRONING,2.0,500,zero_cross,,18730.0,2940.0,2,21,0.6666666666666666,891.9047619047619,ROBOT|ROBOT_IRONING|thr=2|h=500|zero_cross,4,static12_long_horizon_500,3.0,20530.0,1800.0,3.0,41.0,0.5365853658536586,500.7317073170732,499.5121951219512,500.0
ROBOT,ROBOT_IRONING,3.0,500,fixed_horizon,,13910.0,1760.0,2,8,0.875,1738.75,ROBOT|ROBOT_IRONING|thr=3|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,20790.0,1760.0,3.0,25.0,0.56,831.6,498.76,500.0
ROBOT,ROBOT_IRONING,3.0,500,zero_cross,,13910.0,1760.0,2,8,0.875,1738.75,ROBOT|ROBOT_IRONING|thr=3|h=500|zero_cross,4,static12_long_horizon_500,3.0,20790.0,1760.0,3.0,25.0,0.56,831.6,498.76,500.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.5,500,fixed_horizon,,3350.0,1670.0,2,9,0.5555555555555556,372.22222222222223,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=2.5|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,5540.0,1670.0,3.0,28.0,0.5357142857142857,197.8571428571429,484.3571428571428,500.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2.5,500,zero_cross,,3350.0,1670.0,2,9,0.5555555555555556,372.22222222222223,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_WINDS|thr=2.5|h=500|zero_cross,4,static12_long_horizon_500,3.0,5540.0,1670.0,3.0,28.0,0.5357142857142857,197.8571428571429,484.3571428571428,500.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,500,fixed_horizon,,14190.0,5200.0,2,27,0.5555555555555556,525.5555555555555,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=500|fixed_horizon,4,static12_long_horizon_500,3.0,15830.0,1640.0,3.0,36.0,0.5833333333333334,439.72222222222223,492.5833333333333,500.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,500,zero_cross,,14150.0,5160.0,2,27,0.5555555555555556,524.074074074074,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=500|zero_cross,4,static12_long_horizon_500,3.0,15790.0,1640.0,3.0,36.0,0.5833333333333334,438.6111111111111,491.5833333333333,500.0
