case,group,method,target,anchor,window,entry_z,day,pnl,trades
tls__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,1000,3.0,2,-6920.0,10
tls__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,1000,3.0,3,830.0,9
tls__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,1000,3.0,4,1675.0,13
ols__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,2000,2.5,2,-5760.0,7
ols__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,2000,2.5,3,-3580.0,6
ols__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,2000,2.5,4,1405.0,9
tls__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,2000,2.5,2,-3180.0,12
tls__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,2000,2.5,3,-7450.0,9
tls__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,2000,2.5,4,2025.0,10
ols__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,2000,3.0,2,-10.0,2
ols__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,2000,3.0,3,-990.0,3
ols__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,2000,3.0,4,725.0,4
tls__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,2000,3.0,2,-1000.0,5
tls__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,2000,3.0,3,-6900.0,5
tls__SLEEP_POD_SUEDE__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,2000,3.0,4,1225.0,6
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,500,2.5,2,1710.0,28
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,500,2.5,3,-10280.0,24
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,500,2.5,4,5205.0,21
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,500,2.5,2,1300.0,39
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,500,2.5,3,-13030.0,32
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,500,2.5,4,-1105.0,32
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,500,3.0,2,2860.0,16
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,500,3.0,3,-4920.0,16
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,500,3.0,4,1670.0,10
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,500,3.0,2,-6820.0,18
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,500,3.0,3,-13630.0,18
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,500,3.0,4,1900.0,15
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,1000,2.5,2,-11860.0,12
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,1000,2.5,3,-1190.0,10
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,1000,2.5,4,380.0,9
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,1000,2.5,2,-2430.0,16
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,1000,2.5,3,-2270.0,18
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,1000,2.5,4,4940.0,18
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,1000,3.0,2,-6080.0,6
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,1000,3.0,3,2750.0,6
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,1000,3.0,4,2100.0,7
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,1000,3.0,2,-4300.0,9
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,1000,3.0,3,-3840.0,10
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,1000,3.0,4,4440.0,11
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,2000,2.5,2,-7330.0,7
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,2000,2.5,3,-2060.0,5
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,2000,2.5,4,550.0,8
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,2000,2.5,2,-4160.0,9
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,2000,2.5,3,-2410.0,8
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,2000,2.5,4,200.0,8
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,2000,3.0,2,3080.0,3
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,2000,3.0,3,3170.0,3
ols__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,2000,3.0,4,-680.0,2
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,2000,3.0,2,-180.0,4
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,2000,3.0,3,-640.0,5
tls__SLEEP_POD_SUEDE__SLEEP_POD_NYLON__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,2000,3.0,4,2790.0,6
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,500,2.5,2,-8910.0,20
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,500,2.5,3,-370.0,26
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,500,2.5,4,-1265.0,22
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,500,2.5,2,-6030.0,32
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,500,2.5,3,-950.0,33
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,500,2.5,4,-3000.0,30
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,500,3.0,2,-5780.0,12
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,500,3.0,3,1220.0,16
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,500,3.0,4,-740.0,11
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,500,3.0,2,-2650.0,15
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,500,3.0,3,-1590.0,15
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,500,3.0,4,-2450.0,17
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,1000,2.5,2,-3920.0,13
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,1000,2.5,3,-1340.0,10
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,1000,2.5,4,-1785.0,13
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,1000,2.5,2,1350.0,16
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,1000,2.5,3,-3440.0,15
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,1000,2.5,4,-6795.0,14
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,1000,3.0,2,-3220.0,6
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,1000,3.0,3,-460.0,5
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,1000,3.0,4,-5570.0,6
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,1000,3.0,2,-1600.0,8
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,1000,3.0,3,-5880.0,8
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,1000,3.0,4,-6450.0,7
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,2000,2.5,2,-9820.0,7
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,2000,2.5,3,1540.0,6
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,2000,2.5,4,1495.0,9
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,2000,2.5,2,-11510.0,9
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,2000,2.5,3,4280.0,7
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,2000,2.5,4,-7625.0,8
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,2000,3.0,2,-4480.0,5
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,2000,3.0,3,-1990.0,3
ols__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,2000,3.0,4,-1480.0,3
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,2000,3.0,2,-6580.0,6
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,2000,3.0,3,3290.0,4
tls__SLEEP_POD_SUEDE__SLEEP_POD_COTTON__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,2000,3.0,4,-3020.0,3
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,500,2.5,2,-15220.0,19
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,500,2.5,3,-4250.0,24
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,500,2.5,4,-3120.0,23
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,500,2.5,2,-21470.0,35
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,500,2.5,3,-4640.0,35
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,500,2.5,4,-7830.0,32
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,500,3.0,2,-9570.0,12
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,500,3.0,3,2430.0,16
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,500,3.0,4,-3290.0,15
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,500,3.0,2,-7020.0,19
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,500,3.0,3,-810.0,22
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,500,3.0,4,-7770.0,20
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,1000,2.5,2,-2610.0,7
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,1000,2.5,3,1350.0,14
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,1000,2.5,4,-2470.0,11
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,1000,2.5,2,-10180.0,15
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,1000,2.5,3,-2760.0,17
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,1000,2.5,4,-1280.0,15
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,1000,3.0,2,920.0,5
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,1000,3.0,3,660.0,9
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,1000,3.0,4,-2660.0,8
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,1000,3.0,2,-2540.0,7
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,1000,3.0,3,-1520.0,11
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,1000,3.0,4,-3930.0,6
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,2000,2.5,2,5650.0,5
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,2000,2.5,3,5680.0,7
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,2000,2.5,4,-4570.0,3
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,2000,2.5,2,6390.0,7
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,2000,2.5,3,230.0,5
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,2000,2.5,4,-7550.0,5
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,2000,3.0,2,7700.0,3
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,2000,3.0,3,-1940.0,1
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,2000,3.0,4,-4350.0,2
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,2000,3.0,2,5770.0,4
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,2000,3.0,3,-1580.0,3
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_SUEDE__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,2000,3.0,4,-7480.0,4
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_POLYESTER__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,500,2.5,2,-15530.0,17
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_POLYESTER__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,500,2.5,3,-870.0,24
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_POLYESTER__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,500,2.5,4,1440.0,24
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_POLYESTER__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,500,2.5,2,-6590.0,31
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_POLYESTER__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,500,2.5,3,-7475.0,35
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_POLYESTER__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,500,2.5,4,-3160.0,30
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_POLYESTER__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,500,3.0,2,-9250.0,10
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_POLYESTER__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,500,3.0,3,-3370.0,13
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_POLYESTER__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,500,3.0,4,-4180.0,11
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_POLYESTER__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,500,3.0,2,380.0,17
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_POLYESTER__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,500,3.0,3,-6540.0,17
tls__SLEEP_POD_LAMB_WOOL__SLEEP_POD_POLYESTER__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,500,3.0,4,-5230.0,17
ols__SLEEP_POD_LAMB_WOOL__SLEEP_POD_POLYESTER__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,1000,2.5,2,1930.0,7
